;Buy Volume(MWh);Sell Volume(MWh);Volume(MWh);Price(€/MWh)
2020-06-02 06:00:00;21365.1;13329.7;21365.1;29.37
2020-06-02 07:00:00;23756.6;17241.8;23756.6;47.66
2020-06-02 08:00:00;27863.4;23365.7;27863.4;42.29
2020-06-02 09:00:00;28592.3;28466.1;28592.3;24.1
2020-06-02 10:00:00;30330.3;32136.3;32136.3;21.86
2020-06-02 11:00:00;31826.5;34029.6;34029.6;21.45
2020-06-02 12:00:00;31902.4;35553.9;35553.9;20.91
2020-06-02 13:00:00;32127.5;35863.7;35863.7;19.54
2020-06-02 14:00:00;31680.4;34655.0;34655.0;19.02
2020-06-02 15:00:00;31307.2;32403.5;32403.5;18.06
2020-06-02 16:00:00;31405.5;30564.2;31405.5;20.09
2020-06-02 17:00:00;30107.8;26368.5;30107.8;26.02
2020-06-02 18:00:00;29535.5;21600.2;29535.5;41.7
2020-06-02 19:00:00;29039.1;18917.2;29039.1;53.65
2020-06-02 20:00:00;24854.5;16401.1;24854.5;60.75
2020-06-02 21:00:00;23800.8;15688.6;23800.8;49.95
2020-06-02 22:00:00;21732.2;13551.9;21732.2;37.92
2020-06-02 23:00:00;20941.4;14176.9;20941.4;25.92
2020-06-03 00:00:00;20202.7;14404.9;20202.7;25.54
2020-06-03 01:00:00;21124.9;14313.3;21124.9;24.0
2020-06-03 02:00:00;20864.9;13786.5;20864.9;22.72
2020-06-03 03:00:00;21779.6;13611.1;21779.6;20.87
2020-06-03 04:00:00;22273.0;13466.5;22273.0;20.24
2020-06-03 05:00:00;21428.6;12908.3;21428.6;21.17
2020-06-03 06:00:00;21484.5;14670.5;21484.5;31.82
2020-06-03 07:00:00;23528.3;18534.8;23528.3;51.41
2020-06-03 08:00:00;28250.5;23538.0;28250.5;36.06
2020-06-03 09:00:00;27576.0;26364.4;27576.0;31.07
2020-06-03 10:00:00;28405.0;28987.2;28987.2;28.72
2020-06-03 11:00:00;28494.8;30896.9;30896.9;28.0
2020-06-03 12:00:00;29359.9;32551.1;32551.1;27.23
2020-06-03 13:00:00;28884.4;32224.3;32224.3;25.27
2020-06-03 14:00:00;27952.7;30815.7;30815.7;25.58
2020-06-03 15:00:00;28230.2;28984.0;28984.0;26.04
2020-06-03 16:00:00;27814.6;26542.2;27814.6;25.78
2020-06-03 17:00:00;27182.4;23290.2;27182.4;26.18
2020-06-03 18:00:00;27329.7;21115.8;27329.7;29.68
2020-06-03 19:00:00;26683.0;18954.1;26683.0;40.17
2020-06-03 20:00:00;23414.5;16815.5;23414.5;40.1
2020-06-03 21:00:00;22501.9;15625.4;22501.9;32.6
2020-06-03 22:00:00;21978.9;15525.0;21978.9;27.91
2020-06-03 23:00:00;20614.6;14424.6;20614.6;23.99
2020-06-04 00:00:00;21697.2;13757.1;21697.2;22.17
2020-06-04 01:00:00;22508.2;14105.9;22508.2;20.98
2020-06-04 02:00:00;22425.0;13462.5;22425.0;19.61
2020-06-04 03:00:00;22203.3;12928.1;22203.3;20.15
2020-06-04 04:00:00;22134.9;13467.4;22134.9;20.36
2020-06-04 05:00:00;21488.9;13411.1;21488.9;23.83
2020-06-04 06:00:00;21994.2;14623.2;21994.2;28.13
2020-06-04 07:00:00;23704.3;17147.6;23704.3;33.64
2020-06-04 08:00:00;26469.6;19542.9;26469.6;43.97
2020-06-04 09:00:00;26677.9;21542.4;26677.9;33.25
2020-06-04 10:00:00;26552.6;22813.0;26552.6;31.82
2020-06-04 11:00:00;26927.3;23378.7;26927.3;31.77
2020-06-04 12:00:00;26724.5;23290.3;26724.5;30.5
2020-06-04 13:00:00;26732.5;22592.5;26732.5;28.93
2020-06-04 14:00:00;26473.5;21092.9;26473.5;26.13
2020-06-04 15:00:00;26621.8;20030.8;26621.8;26.0
2020-06-04 16:00:00;26280.4;18409.0;26280.4;25.7
2020-06-04 17:00:00;26164.1;17222.6;26164.1;26.38
2020-06-04 18:00:00;25516.2;14926.2;25516.2;28.2
2020-06-04 19:00:00;27815.5;15323.1;27815.5;26.07
2020-06-04 20:00:00;24233.1;14279.7;24233.1;25.0
2020-06-04 21:00:00;22309.3;13283.1;22309.3;23.94
2020-06-04 22:00:00;20684.6;12644.7;20684.6;22.69
2020-06-04 23:00:00;21705.0;13351.1;21705.0;18.04
2020-06-05 00:00:00;23564.0;14845.6;23564.0;17.25
2020-06-05 01:00:00;24117.8;15599.4;24117.8;16.8
2020-06-05 02:00:00;24638.2;15288.5;24638.2;17.06
2020-06-05 03:00:00;24747.1;14678.6;24747.1;15.99
2020-06-05 04:00:00;24795.5;14095.2;24795.5;15.61
2020-06-05 05:00:00;24846.4;13409.1;24846.4;17.09
2020-06-05 06:00:00;24831.3;14766.0;24831.3;24.41
2020-06-05 07:00:00;26500.3;17800.2;26500.3;28.96
2020-06-05 08:00:00;29859.2;20652.3;29859.2;37.07
2020-06-05 09:00:00;30450.6;22670.0;30450.6;33.07
2020-06-05 10:00:00;31049.5;24456.8;31049.5;28.4
2020-06-05 11:00:00;31080.2;24958.4;31080.2;31.42
2020-06-05 12:00:00;31537.0;26334.6;31537.0;26.43
2020-06-05 13:00:00;31035.8;26705.7;31035.8;24.0
2020-06-05 14:00:00;31326.8;25761.5;31326.8;22.5
2020-06-05 15:00:00;30948.3;24678.5;30948.3;23.02
2020-06-05 16:00:00;30129.3;23901.5;30129.3;23.6
2020-06-05 17:00:00;29349.6;21858.5;29349.6;25.65
2020-06-05 18:00:00;28404.6;20832.0;28404.6;27.91
2020-06-05 19:00:00;28025.2;19615.5;28025.2;27.99
2020-06-05 20:00:00;24628.2;17988.2;24628.2;27.03
2020-06-05 21:00:00;24308.3;17433.9;24308.3;25.89
2020-06-05 22:00:00;23529.2;16588.3;23529.2;25.89
2020-06-05 23:00:00;24028.5;16652.4;24028.5;20.16
2020-06-06 00:00:00;23565.6;20635.6;23565.6;7.69
2020-06-06 01:00:00;23420.3;20593.6;23420.3;1.46
2020-06-06 02:00:00;23206.9;20114.2;23206.9;-0.09
2020-06-06 03:00:00;23450.0;19426.5;23450.0;0.03
2020-06-06 04:00:00;23159.0;19214.4;23159.0;1.44
2020-06-06 05:00:00;22677.7;19105.8;22677.7;1.35
2020-06-06 06:00:00;22621.6;18622.7;22621.6;0.08
2020-06-06 07:00:00;22851.9;19550.4;22851.9;2.81
2020-06-06 08:00:00;23733.4;22041.9;23733.4;5.79
2020-06-06 09:00:00;24548.6;24627.3;24627.3;5.65
2020-06-06 10:00:00;25048.8;26357.8;26357.8;4.22
2020-06-06 11:00:00;25046.6;27711.0;27711.0;2.42
2020-06-06 12:00:00;25668.8;28620.8;28620.8;0.06
2020-06-06 13:00:00;26298.3;29211.5;29211.5;-4.9
2020-06-06 14:00:00;25600.5;28902.1;28902.1;-3.46
2020-06-06 15:00:00;25499.6;26839.9;26839.9;-1.71
2020-06-06 16:00:00;24677.4;24707.6;24707.6;0.05
2020-06-06 17:00:00;24955.4;21948.5;24955.4;9.78
2020-06-06 18:00:00;23819.6;18931.1;23819.6;16.42
2020-06-06 19:00:00;23521.1;16351.9;23521.1;21.23
2020-06-06 20:00:00;22814.5;15301.9;22814.5;23.27
2020-06-06 21:00:00;23460.4;15440.6;23460.4;22.98
2020-06-06 22:00:00;22348.8;16015.5;22348.8;23.91
2020-06-06 23:00:00;22718.0;17394.6;22718.0;19.96
2020-06-07 00:00:00;23338.1;18136.5;23338.1;21.04
2020-06-07 01:00:00;23335.8;18059.6;23335.8;17.21
2020-06-07 02:00:00;23588.6;18681.1;23588.6;14.93
2020-06-07 03:00:00;24158.5;18605.7;24158.5;12.63
2020-06-07 04:00:00;23410.3;18118.6;23410.3;10.92
2020-06-07 05:00:00;23394.0;18604.6;23394.0;10.96
2020-06-07 06:00:00;22820.6;19055.1;22820.6;10.88
2020-06-07 07:00:00;22969.3;19367.0;22969.3;14.04
2020-06-07 08:00:00;23727.5;21545.1;23727.5;15.36
2020-06-07 09:00:00;24973.0;23859.0;24973.0;16.0
2020-06-07 10:00:00;26162.1;26035.6;26162.1;15.7
2020-06-07 11:00:00;26601.2;27423.6;27423.6;16.06
2020-06-07 12:00:00;26471.6;28582.4;28582.4;16.94
2020-06-07 13:00:00;26382.0;28367.1;28367.1;13.37
2020-06-07 14:00:00;26717.4;27636.1;27636.1;10.76
2020-06-07 15:00:00;26836.5;26903.1;26903.1;10.64
2020-06-07 16:00:00;25930.2;24809.7;25930.2;13.64
2020-06-07 17:00:00;24944.1;21601.9;24944.1;17.0
2020-06-07 18:00:00;23867.2;18595.4;23867.2;21.06
2020-06-07 19:00:00;22061.9;16197.9;22061.9;25.36
2020-06-07 20:00:00;22108.4;14230.3;22108.4;28.56
2020-06-07 21:00:00;22399.9;13855.0;22399.9;29.14
2020-06-07 22:00:00;22559.6;13989.0;22559.6;32.33
2020-06-07 23:00:00;22338.5;14257.6;22338.5;28.91
2020-06-08 00:00:00;20472.0;14507.7;20472.0;26.0
2020-06-08 01:00:00;21024.6;14243.4;21024.6;22.7
2020-06-08 02:00:00;20829.6;14417.2;20829.6;22.01
2020-06-08 03:00:00;21666.8;14827.7;21666.8;21.36
2020-06-08 04:00:00;21187.3;14454.5;21187.3;21.25
2020-06-08 05:00:00;21076.5;13756.5;21076.5;23.03
2020-06-08 06:00:00;20770.0;14287.8;20770.0;33.45
2020-06-08 07:00:00;21602.2;17760.6;21602.2;41.92
2020-06-08 08:00:00;26265.8;22756.0;26265.8;40.25
2020-06-08 09:00:00;27430.1;26091.7;27430.1;34.76
2020-06-08 10:00:00;27112.3;28172.4;28172.4;33.95
2020-06-08 11:00:00;27573.6;28318.5;28318.5;35.0
2020-06-08 12:00:00;27454.1;28401.3;28401.3;33.0
2020-06-08 13:00:00;27419.6;27973.6;27973.6;31.93
2020-06-08 14:00:00;26918.7;27068.4;27068.4;30.2
2020-06-08 15:00:00;26301.2;25878.1;26301.2;29.28
2020-06-08 16:00:00;26236.8;24140.3;26236.8;29.08
2020-06-08 17:00:00;25936.7;21268.5;25936.7;33.31
2020-06-08 18:00:00;25085.3;19268.4;25085.3;38.85
2020-06-08 19:00:00;24298.3;17446.8;24298.3;38.65
2020-06-08 20:00:00;20703.3;15842.9;20703.3;35.23
2020-06-08 21:00:00;20520.3;14198.7;20520.3;34.6
2020-06-08 22:00:00;19513.3;13535.7;19513.3;33.05
2020-06-08 23:00:00;18674.2;14467.1;18674.2;30.0
2020-06-09 00:00:00;18363.8;14478.0;18363.8;28.39
2020-06-09 01:00:00;18906.3;14236.6;18906.3;25.79
2020-06-09 02:00:00;19418.5;13983.0;19418.5;24.08
2020-06-09 03:00:00;19922.2;13888.0;19922.2;23.67
2020-06-09 04:00:00;20023.3;13921.5;20023.3;23.48
2020-06-09 05:00:00;19553.1;14037.7;19553.1;25.27
2020-06-09 06:00:00;19813.9;14694.0;19813.9;33.43
2020-06-09 07:00:00;22092.4;18249.8;22092.4;43.85
2020-06-09 08:00:00;26594.6;22841.9;26594.6;52.31
2020-06-09 09:00:00;26915.0;24229.6;26915.0;42.46
2020-06-09 10:00:00;27567.5;25347.3;27567.5;46.62
2020-06-09 11:00:00;27768.2;25765.9;27768.2;46.68
2020-06-09 12:00:00;28207.4;26106.8;28207.4;44.12
2020-06-09 13:00:00;27632.6;25598.7;27632.6;39.11
2020-06-09 14:00:00;27372.6;24942.2;27372.6;36.39
2020-06-09 15:00:00;27120.8;24135.5;27120.8;33.49
2020-06-09 16:00:00;27303.9;23385.9;27303.9;33.76
2020-06-09 17:00:00;26697.3;22015.6;26697.3;41.61
2020-06-09 18:00:00;26085.0;20058.3;26085.0;45.21
2020-06-09 19:00:00;25511.8;19027.3;25511.8;48.07
2020-06-09 20:00:00;21060.4;16981.2;21060.4;43.09
2020-06-09 21:00:00;19931.2;16680.6;19931.2;37.47
2020-06-09 22:00:00;19711.8;16688.5;19711.8;32.83
2020-06-09 23:00:00;18385.7;16366.6;18385.7;29.06
2020-06-10 00:00:00;20118.5;17380.5;20118.5;26.09
2020-06-10 01:00:00;21446.9;17772.5;21446.9;24.2
2020-06-10 02:00:00;23133.7;17493.3;23133.7;22.61
2020-06-10 03:00:00;22941.4;17347.7;22941.4;21.49
2020-06-10 04:00:00;22788.3;16806.1;22788.3;22.58
2020-06-10 05:00:00;21744.0;15823.0;21744.0;24.15
2020-06-10 06:00:00;21854.9;17160.2;21854.9;29.41
2020-06-10 07:00:00;23647.5;18707.5;23647.5;35.5
2020-06-10 08:00:00;28622.9;22730.9;28622.9;42.15
2020-06-10 09:00:00;29426.5;24365.7;29426.5;41.06
2020-06-10 10:00:00;29986.6;24865.4;29986.6;40.4
2020-06-10 11:00:00;30220.6;24912.4;30220.6;35.81
2020-06-10 12:00:00;29704.7;25485.9;29704.7;34.9
2020-06-10 13:00:00;28917.1;25618.0;28917.1;34.14
2020-06-10 14:00:00;28649.6;24301.1;28649.6;32.4
2020-06-10 15:00:00;27803.8;22560.0;27803.8;31.3
2020-06-10 16:00:00;27612.5;21638.4;27612.5;30.24
2020-06-10 17:00:00;27894.4;21600.1;27894.4;31.87
2020-06-10 18:00:00;27366.4;20670.5;27366.4;33.77
2020-06-10 19:00:00;26644.5;20462.8;26644.5;34.91
2020-06-10 20:00:00;22703.4;18777.9;22703.4;33.05
2020-06-10 21:00:00;20628.8;17144.4;20628.8;31.5
2020-06-10 22:00:00;20264.4;17272.4;20264.4;31.45
2020-06-10 23:00:00;20870.5;17661.5;20870.5;27.77
2020-06-11 00:00:00;18901.0;16646.7;18901.0;26.06
2020-06-11 01:00:00;20701.2;16425.8;20701.2;22.75
2020-06-11 02:00:00;21171.5;16395.9;21171.5;21.07
2020-06-11 03:00:00;21490.4;16404.1;21490.4;19.43
2020-06-11 04:00:00;21130.1;16553.8;21130.1;18.96
2020-06-11 05:00:00;20929.7;16537.2;20929.7;18.96
2020-06-11 06:00:00;20772.7;15917.2;20772.7;21.56
2020-06-11 07:00:00;18512.9;17155.1;18512.9;26.06
2020-06-11 08:00:00;22402.5;20436.7;22402.5;30.0
2020-06-11 09:00:00;22937.8;21709.9;22937.8;28.96
2020-06-11 10:00:00;23715.7;23599.4;23715.7;26.06
2020-06-11 11:00:00;23924.2;24538.9;24538.9;25.51
2020-06-11 12:00:00;25296.6;25556.2;25556.2;23.89
2020-06-11 13:00:00;26875.1;26757.6;26875.1;21.99
2020-06-11 14:00:00;27258.1;27399.8;27399.8;20.5
2020-06-11 15:00:00;27154.3;27018.2;27154.3;19.1
2020-06-11 16:00:00;28022.2;26053.6;28022.2;19.28
2020-06-11 17:00:00;26239.2;24034.3;26239.2;23.07
2020-06-11 18:00:00;23664.1;21191.4;23664.1;26.08
2020-06-11 19:00:00;22899.0;19346.9;22899.0;30.65
2020-06-11 20:00:00;20282.1;17605.7;20282.1;30.17
2020-06-11 21:00:00;19833.0;16633.1;19833.0;27.09
2020-06-11 22:00:00;19615.4;17300.2;19615.4;26.51
2020-06-11 23:00:00;20157.9;17821.2;20157.9;23.81
2020-06-12 00:00:00;21996.1;15756.7;21996.1;20.72
2020-06-12 01:00:00;22612.7;16029.1;22612.7;17.96
2020-06-12 02:00:00;22181.0;15880.0;22181.0;17.09
2020-06-12 03:00:00;22415.3;15776.8;22415.3;16.01
2020-06-12 04:00:00;22061.6;15306.2;22061.6;16.0
2020-06-12 05:00:00;22017.0;14317.5;22017.0;18.08
2020-06-12 06:00:00;21093.9;14490.6;21093.9;22.92
2020-06-12 07:00:00;20974.2;17070.4;20974.2;25.1
2020-06-12 08:00:00;27383.5;23680.0;27383.5;26.01
2020-06-12 09:00:00;28764.9;28067.9;28764.9;23.23
2020-06-12 10:00:00;30853.3;31492.7;31492.7;21.07
2020-06-12 11:00:00;31247.1;34255.4;34255.4;20.5
2020-06-12 12:00:00;31626.1;36222.7;36222.7;19.45
2020-06-12 13:00:00;31752.5;37299.1;37299.1;15.2
2020-06-12 14:00:00;32082.1;36962.1;36962.1;16.19
2020-06-12 15:00:00;31818.3;35165.1;35165.1;16.14
2020-06-12 16:00:00;30837.7;32369.0;32369.0;17.4
2020-06-12 17:00:00;30504.2;28390.5;30504.2;20.06
